price,location,bed,bath,carport,surface_area,building_area
750000000.0,"Kalasan, Sleman",2.0,2.0,1.0,100,74
2500000000.0,"Depok, Sleman",4.0,3.0,1.0,123,200
1790000000.0,"Bantul, Bantul",4.0,5.0,3.0,140,500
4800000000.0,"Depok, Sleman",5.0,4.0,0.0,386,144
900000000.0,"Godean, Sleman",3.0,2.0,0.0,207,150
3900000000.0,"Depok, Sleman",8.0,5.0,1.0,221,405
961000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,107,80
1350000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,106,90
8199999999.999999,"Kaliurang, Sleman",30.0,31.0,7.0,288,800
2350000000.0,"Ngaglik, Sleman",3.0,4.0,2.0,130,155
1600000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,97,97
475000000.0,"Bantul, Bantul",3.0,2.0,0.0,101,70
535000000.0,"Sewon, Bantul",3.0,2.0,0.0,100,60
465000000.0,"Bantul, Bantul",3.0,1.0,2.0,147,54
950000000.0,"Kalasan, Sleman",3.0,2.0,1.0,141,150
250000000.0,"Jetis, Bantul",2.0,1.0,1.0,97,36
465000000.0,"Bantul, Bantul",3.0,1.0,1.0,147,54
250000000.0,"Jetis, Bantul",2.0,1.0,0.0,76,36
155000000.0,"Ngaglik, Sleman",2.0,1.0,0.0,88,36
155000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
593000000.0,"Kasihan, Bantul",0.0,0.0,0.0,91,36
1500000000.0,"Umbulharjo, Yogyakarta",3.0,2.0,2.0,112,130
295000000.0,"Gamping, Sleman",1.0,1.0,1.0,107,25
1500000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,120,150
7700000000.0,"Ngaglik, Sleman",6.0,5.0,1.0,336,864
4800000000.0,"Ngaglik, Sleman",20.0,15.0,2.0,300,600
495000000.0,"Kalasan, Sleman",2.0,1.0,0.0,107,43
2400000000.0,"Mlati, Sleman",3.0,3.0,0.0,199,120
1700000000.0,"Godean, Sleman",5.0,4.0,0.0,148,180
1850000000.0,"Ngemplak, Sleman",4.0,4.0,0.0,220,250
6500000000.0,"Mlati, Sleman",8.0,5.0,0.0,816,630
5900000000.0,"Mlati, Sleman",7.0,3.0,0.0,522,250
1100000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,180,120
4250000000.0,"Umbulharjo, Yogyakarta",6.0,4.0,1.0,175,248
2000000000.0,"Depok, Sleman",8.0,4.0,2.0,165,250
520000000.0,"Kalasan, Sleman",3.0,1.0,1.0,85,45
650000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,96,60
595000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
1300000000.0,"Jetis, Yogyakarta",4.0,2.0,0.0,181,150
750000000.0,"Ngemplak, Sleman",3.0,1.0,1.0,103,61
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
1850000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,116,115
698000000.0,"Purwomartani   , Sleman",2.0,1.0,1.0,106,55
835000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,102,65
835000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,102,65
735000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,105,70
735000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,105,70
900000000.0,"Banguntapan, Bantul",4.0,5.0,1.0,95,110
799000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,60
799000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,60
580000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,151,54
698000000.0,"Kalasan, Sleman",2.0,1.0,1.0,106,55
698000000.0,"Kalasan, Sleman",2.0,1.0,1.0,106,55
720000000.0,"Kalasan, Sleman",3.0,2.0,1.0,87,80
720000000.0,"Kalasan, Sleman",3.0,2.0,1.0,87,80
500000000.0,"Kalasan, Sleman",3.0,2.0,1.0,104,80
500000000.0,"Kalasan, Sleman",3.0,2.0,1.0,104,80
1300000000.0,"Turi, Sleman",0.0,0.0,0.0,407,250
1500000000.0,"Ngemplak, Sleman",5.0,3.0,2.0,115,156
1500000000.0,"Ngemplak, Sleman",5.0,3.0,2.0,115,156
345000000.0,"Sedayu, Bantul",2.0,1.0,1.0,80,36
1500000000.0,"Kasihan, Bantul",2.0,2.0,0.0,195,85
720000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,91,50
1490000000.0,"Maguwoharjo, Yogyakarta",5.0,4.0,2.0,126,170
720000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,91,50
835000000.0,"Condong Catur, Sleman",3.0,1.0,1.0,95,75
1850000000.0,"Depok, Sleman",3.0,2.0,2.0,116,115
756000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,95,57
756000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,95,57
2300000000.0,"Gamping, Sleman",4.0,4.0,2.0,182,135
4000000000.0,"Depok, Sleman",13.0,12.0,2.0,235,470
4000000000.0,"Depok, Sleman",13.0,12.0,2.0,235,470
250000000.0,"Plered, Bantul",2.0,1.0,0.0,60,30
250000000.0,"Plered, Bantul",2.0,1.0,0.0,60,30
666000000.0,"Gamping, Sleman",2.0,1.0,1.0,87,55
2200000000.0,"Mlati, Sleman",2.0,2.0,0.0,174,100
950000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,141,150
680000000.0,"Kalasan, Sleman",3.0,1.0,1.0,97,65
1470000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,1.0,178,131
399000000.0,"Turi, Sleman",2.0,1.0,1.0,90,36
2000000000.0,"Prambanan, Sleman",5.0,3.0,1.0,1200,300
1800000000.0,"Umbulharjo, Yogyakarta",3.0,3.0,0.0,333,250
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
5250000000.0,"Caturtunggal, Yogyakarta",5.0,4.0,2.0,448,355
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
3000000000.0,"Gamping, Sleman",4.0,4.0,1.0,243,250
4000000000.0,"Kraton, Yogyakarta",3.0,3.0,0.0,183,104
1770000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,121,150
315000000.0,"Sedayu, Bantul",2.0,1.0,1.0,36,100
4850000000.0,"Godean, Sleman",4.0,5.0,2.0,222,280
750000000.0,"Prambanan, Sleman",3.0,2.0,2.0,185,77
535000000.0,"Sewon, Bantul",3.0,2.0,1.0,100,60
2600000000.0,"Sleman, Sleman",14.0,5.0,0.0,203,250
1950000000.0,"Depok, Sleman",3.0,4.0,1.0,128,188
270000000.0,"Kalasan, Sleman",2.0,1.0,1.0,61,30
799000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,60
227000000.0,"Condong Catur, Sleman",2.0,1.0,1.0,60,28
245000000.0,"Kalasan, Sleman",2.0,1.0,1.0,75,36
592000000.0,"Prambanan, Sleman",2.0,1.0,1.0,90,36
250000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
1900000000.0,"Banguntapan, Bantul",4.0,2.0,0.0,432,210
1950000000.0,"Kaliurang, Sleman",4.0,2.0,0.0,665,125
1260000000.0,"Gondokusuman, Yogyakarta",3.0,3.0,2.0,103,90
3000000000.0,"Depok, Sleman",3.0,3.0,0.0,200,145
1500000000.0,"Depok, Sleman",5.0,3.0,1.0,158,220
1900000000.0,"Depok, Sleman",14.0,4.0,0.0,329,403
850000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,1.0,112,95
4000000000.0,"Kalasan, Sleman",10.0,7.0,1.0,985,600
725000000.0,"Mlati, Sleman",2.0,1.0,1.0,114,71
1970000000.0,"Maguwoharjo, Yogyakarta",5.0,6.0,2.0,166,180
499000000.0,"Sleman, Sleman",2.0,1.0,1.0,120,36
1650000000.0,"Godean, Sleman",4.0,3.0,2.0,103,160
890000000.0,"Nologaten, Yogyakarta",3.0,2.0,1.0,85,45
1270000000.0,"Banguntapan, Bantul",3.0,2.0,2.0,91,100
725000000.0,"Cebongan, Sleman",3.0,2.0,1.0,71,114
1900000000.0,"Sedayu, Bantul",2.0,1.0,0.0,180,66
1700000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,100,135
1400000000.0,"Sleman, Yogyakarta",3.0,1.0,0.0,120,90
2150000000.0,"Maguwoharjo, Yogyakarta",15.0,5.0,0.0,238,300
1450000000.0,"Depok, Sleman",3.0,2.0,2.0,80,100
756000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,104,60
735000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,70,105
640000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,95,50
820000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,109,70
999000000.0,"Ngemplak, Sleman",3.0,3.0,1.0,100,103
155000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
885000000.0,"Maguwoharjo, Yogyakarta",4.0,2.0,2.0,142,110
2500000000.0,"Depok, Sleman",9.0,9.0,1.0,150,200
3500000000.0,"Ngaglik, Sleman",15.0,13.0,4.0,342,300
789000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,93,45
775000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,2.0,132,90
450000000.0,"Godean, Sleman",2.0,1.0,1.0,82,50
1850000000.0,"Kasihan, Bantul",4.0,3.0,1.0,149,220
1450000000.0,"Depok, Sleman",3.0,3.0,1.0,110,129
445000000.0,"Piyungan, Bantul",3.0,2.0,1.0,83,50
699000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,117,85
445000000.0,"Piyungan, Bantul",3.0,2.0,1.0,83,50
450000000.0,"Godean, Sleman",2.0,1.0,1.0,83,50
999000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,137,100
1820000000.0,"Gamping, Sleman",3.0,3.0,1.0,140,158
689000000.0,"Depok, Sleman",13.0,11.0,2.0,235,470
668000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,2.0,120,75
599000000.0,"Kotagede, Yogyakarta",2.0,1.0,1.0,90,40
1850000000.0,"Godean, Sleman",3.0,3.0,4.0,329,280
775000000.0,"Purwomartani   , Sleman",3.0,2.0,2.0,145,80
2490000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,2.0,123,200
6500000000.0,"Bantul, Yogyakarta",5.0,5.0,5.0,717,500
750000000.0,"Ngaglik, Sleman",2.0,2.0,0.0,99,60
1650000000.0,"Depok, Sleman",3.0,3.0,1.0,130,130
999000000.0,"Depok, Sleman",4.0,4.0,1.0,103,100
849000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,120,85
595000000.0,"Kalasan, Sleman",3.0,1.0,2.0,103,50
4500000000.0,"Gondokusuman, Yogyakarta",15.0,5.0,0.0,448,350
595000000.0,"Kalasan, Sleman",3.0,1.0,2.0,103,50
1400000000.0,"Sleman, Sleman",4.0,2.0,0.0,150,200
3300000000.0,"Depok, Sleman",20.0,8.0,0.0,275,1000
1540000000.0,"Ngaglik, Sleman",4.0,4.0,2.0,120,200
775000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,113,85
1650000000.0,"Bantul, Bantul",4.0,3.0,1.0,113,200
775000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,113,85
1400000000.0,"Kalasan, Sleman",4.0,4.0,2.0,428,140
2100000000.0,"Ngaglik, Sleman",10.0,11.0,1.0,121,162
1450000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,100,85
1450000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,100,85
10000000000.0,"Danurejan, Yogyakarta",5.0,5.0,2.0,497,258
450000000.0,"Banguntapan, Bantul",2.0,1.0,2.0,103,45
42100000000.0,"Wirobrajan, Yogyakarta",6.0,2.0,0.0,4213,500
895000000.0,"Kalasan, Sleman",3.0,2.0,1.0,85,70
14000000000.0,"Umbulharjo, Yogyakarta",2.0,2.0,0.0,990,300
2290000000.0,"Mlati, Sleman",3.0,2.0,2.0,130,90
1250000000.0,"Godean, Sleman",3.0,3.0,1.0,110,110
562000000.0,"Sleman, Sleman",2.0,1.0,1.0,53,92
725000000.0,"Sleman, Sleman",3.0,2.0,2.0,114,71
11000000000.0,"Caturtunggal, Yogyakarta",15.0,3.0,0.0,580,400
8000000000.0,"Kalasan, Sleman",16.0,3.0,0.0,385,770
700000000.0,"Kalasan, Sleman",2.0,1.0,1.0,94,45
2300000000.0,"Mlati, Sleman",3.0,3.0,0.0,123,160
3800000000.0,"Caturtunggal, Sleman",40.0,40.0,1.0,110,400
1900000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,198,190
1820000000.0,"Wirobrajan, Yogyakarta",3.0,2.0,1.0,140,158
1250000000.0,"Jombor, Sleman",4.0,3.0,1.0,108,180
675000000.0,"Gamping, Sleman",3.0,2.0,1.0,108,60
1200000000.0,"Sedayu, Bantul",3.0,2.0,1.0,436,127
1250000000.0,"Depok, Sleman",5.0,3.0,0.0,145,220
1900000000.0,"Ngaglik, Sleman",4.0,2.0,2.0,162,120
3500000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,1.0,728,426
2000000000.0,"Depok, Sleman",3.0,5.0,1.0,158,200
1980000000.0,"Ngaglik, Sleman",5.0,3.0,2.0,175,180
335000000.0,"Kasihan, Bantul",2.0,1.0,1.0,75,45
3100000000.0,"Mlati, Sleman",4.0,4.0,3.0,701,425
3500000000.0,"Maguwoharjo, Yogyakarta",2.0,3.0,0.0,338,275
1470000000.0,"Gondomanan, Yogyakarta",3.0,2.0,1.0,175,150
4200000000.0,"Depok, Sleman",4.0,4.0,3.0,300,290
270000000.0,"Kalasan, Sleman",2.0,1.0,1.0,61,30
2950000000.0,"Depok, Sleman",12.0,12.0,2.0,139,250
880000000.0,"Depok, Sleman",3.0,2.0,1.0,104,100
5300000000.0,"Maguwoharjo, Yogyakarta",30.0,30.0,1.0,427,620
245000000.0,"Berbah, Sleman",2.0,1.0,1.0,75,36
7700000000.0,"Kraton, Yogyakarta",4.0,3.0,4.0,289,600
3500000000.0,"Depok, Sleman",7.0,4.0,3.0,190,380
4000000000.0,"Depok, Sleman",10.0,10.0,3.0,273,400
850000000.0,"Sedayu, Bantul",2.0,1.0,0.0,143,70
430000000.0,"Sedayu, Bantul",2.0,1.0,2.0,81,36
500000000.0,"Sleman, Yogyakarta",2.0,1.0,1.0,80,45
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
350000000.0,"Sewon, Bantul",2.0,1.0,1.0,75,40
440000000.0,"Jetis, Bantul",2.0,1.0,1.0,88,50
345000000.0,"Kasihan, Bantul",2.0,1.0,1.0,106,47
407000000.0,"Plered, Bantul",2.0,1.0,0.0,80,45
349000000.0,"Kulonprogo, Yogyakarta",2.0,1.0,1.0,74,40
750000000.0,"Ngemplak, Sleman",3.0,1.0,1.0,103,61
2200000000.0,"Depok, Sleman",3.0,3.0,1.0,139,125
298000000.0,"Pajangan, Bantul",2.0,1.0,1.0,61,40
1520000000.0,"Ngaglik, Sleman",4.0,2.0,2.0,99,150
298000000.0,"Pajangan, Bantul",2.0,1.0,1.0,61,40
1500000000.0,"Purwomartani, Yogyakarta",5.0,3.0,1.0,158,220
1500000000.0,"Jetis, Yogyakarta",5.0,3.0,1.0,135,220
520000000.0,"Sayegan, Sleman",2.0,1.0,0.0,90,50
1700000000.0,"Gamping, Sleman",5.0,3.0,1.0,144,200
3200000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,204,200
1700000000.0,"Ngaglik, Sleman",2.0,1.0,0.0,114,114
1700000000.0,"Gamping, Sleman",5.0,3.0,1.0,144,200
1950000000.0,"Depok, Sleman",5.0,6.0,3.0,166,150
487000000.0,"Cebongan, Sleman",3.0,1.0,1.0,95,61
999000000.0,"Godean, Sleman",3.0,1.0,1.0,145,120
480000000.0,"Sayegan, Sleman",3.0,1.0,1.0,92,59
2600000000.0,"Condong Catur, Sleman",3.0,2.0,0.0,126,160
532000000.0,"Godean, Sleman",3.0,1.0,2.0,91,53
2500000000.0,"Depok, Sleman",4.0,3.0,1.0,123,200
555000000.0,"Sayegan, Sleman",3.0,1.0,2.0,114,53
835000000.0,"Banguntapan, Bantul",3.0,2.0,0.0,102,65
530000000.0,"Mlati, Sleman",3.0,1.0,2.0,90,53
2500000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,265,210
520000000.0,"Godean, Sleman",2.0,1.0,1.0,90,50
4900000000.0,"Ngaglik, Sleman",4.0,3.0,1.0,300,265
365000000.0,"Pandak, Bantul",2.0,1.0,1.0,100,45
735000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,105,70
1800000000.0,"Ngemplak, Sleman",4.0,2.0,1.0,168,140
685000000.0,"Sleman, Yogyakarta",3.0,2.0,1.0,120,77
750000000.0,"Sleman, Yogyakarta",3.0,2.0,1.0,120,85
775000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,113,85
1500000000.0,"Kalasan, Sleman",5.0,3.0,1.0,158,220
500000000.0,"Prambanan, Sleman",2.0,2.0,1.0,90,45
900000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,195,90
2500000000.0,"Banguntapan, Bantul",4.0,3.0,2.0,291,155
2500000000.0,"Depok, Sleman",4.0,3.0,0.0,123,200
750000000.0,"Banguntapan, Bantul",3.0,2.0,2.0,141,200
700000000.0,"Berbah, Sleman",3.0,1.0,1.0,110,64
375000000.0,"Kalasan, Sleman",2.0,1.0,0.0,72,72
450000000.0,"Banguntapan, Bantul",2.0,1.0,2.0,97,50
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
545000000.0,"Banguntapan, Bantul",3.0,1.0,2.0,117,60
920000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,105,121
290000000.0,"Berbah, Sleman",2.0,1.0,1.0,70,4
2200000000.0,"Ngaglik, Sleman",3.0,3.0,0.0,150,170
1500000000.0,"Kalasan, Sleman",0.0,0.0,0.0,158,250
1500000000.0,"Maguwoharjo, Yogyakarta",3.0,4.0,1.0,150,160
900000000.0,"Umbulharjo, Yogyakarta",16.0,5.0,1.0,171,180
1200000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,2.0,100,110
4500000000.0,"Mlati, Sleman",4.0,4.0,8.0,564,190
850000000.0,"Godean, Sleman",6.0,3.0,3.0,835,600
960000000.0,"Kaliurang, Yogyakarta",3.0,3.0,2.0,107,80
5000000000.0,"Mlati, Sleman",5.0,5.0,2.0,277,249
7000000.0,"Caturtunggal, Yogyakarta",5.0,5.0,10.0,2769,500
1200000000.0,"Depok, Sleman",3.0,2.0,1.0,130,93
1790000000.0,"Ngaglik, Sleman",10.0,10.0,3.0,205,200
520000000.0,"Mlati, Sleman",2.0,1.0,1.0,90,50
2950000000.0,"Maguwoharjo, Yogyakarta",12.0,12.0,1.0,200,400
999000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,2.0,103,100
395000000.0,"Pakem, Sleman",2.0,1.0,1.0,75,45
2100000000.0,"Ngaglik, Sleman",10.0,11.0,2.0,121,162
783000000.0,"Gamping, Sleman",3.0,2.0,0.0,79,75
10000000000.0,"Jetis, Yogyakarta",5.0,2.0,0.0,323,150
1700000000.0,"Gamping, Sleman",4.0,2.0,2.0,144,200
3300000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,148,135
10000000000.0,"Jetis, Yogyakarta",4.0,3.0,3.0,323,120
775000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,145,80
600000000.0,"Maguwoharjo, Yogyakarta",3.0,1.0,1.0,109,80
2450000000.0,"Kalasan, Sleman",4.0,4.0,0.0,175,125
1100000000.0,"Godean, Sleman",3.0,1.0,2.0,145,100
1800000000.0,"Ngemplak, Sleman",8.0,8.0,2.0,112,150
1100000000.0,"Condong Catur, Sleman",3.0,2.0,1.0,150,120
498000000.0,"Godean, Sleman",3.0,2.0,1.0,90,65
2500000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,209,65
495000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,72,72
592000000.0,"Godean, Sleman",2.0,1.0,1.0,104,50
5500000000.0,"Ngaglik, Sleman",4.0,4.0,2.0,192,300
1400000000.0,"Ngemplak, Sleman",3.0,4.0,1.0,150,160
730000000.0,"Kalasan, Sleman",3.0,2.0,1.0,100,80
4500000000.0,"Ngaglik, Sleman",12.0,8.0,8.0,650,1000
885000000.0,"Kalasan, Sleman",2.0,2.0,2.0,156,120
1780000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,120,160
1780000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,120,160
885000000.0,"Kalasan, Sleman",2.0,2.0,1.0,156,120
4700000000.0,"Ngaglik, Sleman",4.0,3.0,0.0,334,250
4500000000.0,"Ngaglik, Sleman",12.0,8.0,8.0,650,1000
1470000000.0,"Depok, Sleman",4.0,3.0,1.0,178,131
1400000000.0,"Ngemplak, Sleman",3.0,4.0,2.0,150,160
315000000.0,"Ngaglik, Sleman",1.0,1.0,1.0,88,36
2520000000.0,"Maguwoharjo, Yogyakarta",5.0,4.0,0.0,177,130
594000000.0,"Sleman, Sleman",2.0,1.0,1.0,79,40
1490000000.0,"Kalasan, Sleman",5.0,4.0,1.0,126,170
2850000000.0,"Caturtunggal, Yogyakarta",5.0,2.0,0.0,290,84
3250000000.0,"Wates, Kulon Progo",3.0,2.0,0.0,500,80
750000000.0,"Wates, Kulon Progo",2.0,1.0,0.0,144,60
315000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
2230000000.0,"Ngaglik, Sleman",10.0,10.0,2.0,230,190
580000000.0,"Kalasan, Sleman",3.0,2.0,1.0,100,80
580000000.0,"Kalasan, Sleman",3.0,2.0,1.0,100,80
2530000000.0,"Maguwoharjo, Yogyakarta",5.0,4.0,0.0,178,130
1000000000.0,"Mergangsan, Yogyakarta",2.0,1.0,1.0,96,54
8490000000.0,"Caturtunggal, Sleman",8.0,5.0,2.0,364,500
680000000.0,"Ngaglik, Sleman",3.0,1.0,1.0,97,60
3200000000.0,"Kalasan, Sleman",5.0,4.0,0.0,229,155
950000000.0,"Bantul, Yogyakarta",0.0,0.0,0.0,181,160
2530000000.0,"Kalasan, Sleman",5.0,4.0,0.0,178,130
1890000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,2.0,150,110
295000000.0,"Kalasan, Sleman",2.0,1.0,1.0,36,64
1970000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,137,140
743000000.0,"Danurejan, Yogyakarta",3.0,2.0,2.0,81,75
571000000.0,"Sleman, Sleman",2.0,1.0,1.0,79,40
610000000.0,"Sleman, Sleman",2.0,1.0,1.0,89,40
591000000.0,"Sleman, Sleman",2.0,1.0,1.0,84,40
580000000.0,"Sleman, Sleman",2.0,1.0,1.0,81,40
565000000.0,"Sleman, Sleman",2.0,1.0,1.0,76,40
850000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,93,80
622000000.0,"Mlati, Sleman",2.0,1.0,1.0,115,50
235000000.0,"Depok, Sleman",2.0,1.0,1.0,73,30
910000000.0,"Sleman, Sleman",4.0,2.0,0.0,106,160
8000000000.0,"Ngaglik, Sleman",7.0,6.0,0.0,400,440
4650000000.0,"Ngaglik, Sleman",5.0,4.0,0.0,180,220
4400000000.0,"Umbulharjo, Yogyakarta",7.0,5.0,0.0,525,550
2500000000.0,"Kraton, Yogyakarta",6.0,3.0,0.0,393,200
2400000000.0,"Ngaglik, Sleman",3.0,2.0,0.0,238,75
1900000000.0,"Wirobrajan, Yogyakarta",5.0,1.0,0.0,250,210
1300000000.0,"Umbulharjo, Yogyakarta",2.0,2.0,0.0,134,80
1300000000.0,"Depok, Sleman",4.0,3.0,0.0,144,200
850000000.0,"Sleman, Sleman",2.0,1.0,0.0,105,50
4700000000.0,"Ngaglik, Sleman",4.0,3.0,1.0,334,250
485000000.0,"Sayegan, Sleman",3.0,1.0,1.0,91,55
2600000000.0,"Mlati, Sleman",3.0,3.0,1.0,135,200
6700000000.0,"Sekip, Yogyakarta",7.0,4.0,2.0,530,351
520000000.0,"Godean, Sleman",2.0,1.0,1.0,90,50
2109999999.9999998,"Mlati, Sleman",3.0,2.0,1.0,110,107
3870000000.0,"Mlati, Sleman",3.0,3.0,2.0,204,142
3230000000.0,"Mlati, Sleman",3.0,3.0,2.0,153,135
7700000000.0,"Ngaglik, Sleman",4.0,3.0,1.0,336,864
549000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,90,45
1900000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,198,190
287000000.0,"Kulonprogo, Kulon Progo",2.0,1.0,1.0,72,36
327000000.0,"Kulonprogo, Kulon Progo",2.0,1.0,1.0,84,36
290000000.0,"Kulonprogo, Kulon Progo",2.0,1.0,1.0,74,36
287000000.0,"Kulonprogo, Kulon Progo",2.0,1.0,1.0,71,36
278000000.0,"Kulonprogo, Kulon Progo",2.0,1.0,1.0,71,36
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
790000000.0,"Nologaten, Yogyakarta",3.0,2.0,1.0,75,70
735000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,105,70
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
1250000000.0,"Ngaglik, Sleman",4.0,3.0,0.0,168,200
765000000.0,"Kalasan, Sleman",3.0,2.0,1.0,118,80
1850000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,116,115
2200000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,125,139
645000000.0,"Banguntapan, Bantul",3.0,1.0,0.0,93,60
645000000.0,"Banguntapan, Bantul",3.0,1.0,0.0,93,60
499000000.0,"Tempel, Sleman",2.0,1.0,1.0,120,36
1780000000.0,"Depok, Sleman",5.0,3.0,1.0,120,160
3700000000.0,"Bantul, Bantul",4.0,4.0,0.0,305,270
753000000.0,"Demangan, Yogyakarta",3.0,2.0,2.0,84,75
898000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,90,65
415000000.0,"Kasihan, Bantul",2.0,1.0,1.0,77,45
2000000000.0,"Caturtunggal, Sleman",5.0,3.0,1.0,133,133
1500000000.0,"Condong Catur, Sleman",4.0,2.0,1.0,150,145
2200000000.0,"Gamping, Sleman",3.0,3.0,1.0,119,114
395000000.0,"Sedayu, Bantul",2.0,1.0,1.0,36,80
1500000000.0,"Condong Catur, Sleman",3.0,3.0,1.0,150,145
395000000.0,"Kasihan, Bantul",2.0,1.0,1.0,77,45
2000000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,200,185
3200000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,204,200
2109999999.9999998,"Mlati, Sleman",3.0,2.0,1.0,110,107
3870000000.0,"Mlati, Sleman",3.0,3.0,2.0,204,142
3230000000.0,"Mlati, Sleman",3.0,3.0,2.0,153,135
5000000000.0,"Karangmojo, Gunung Kidul",4.0,2.0,0.0,4,300
756000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,95,57
747000000.0,"Cebongan, Sleman",3.0,2.0,2.0,89,75
756000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,95,57
897000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,107,91
530000000.0,"Sayegan, Sleman",2.0,1.0,1.0,90,50
559000000.0,"Maguwoharjo, Yogyakarta",2.0,1.0,1.0,85,46
2900000000.0,"Depok, Sleman",3.0,2.0,1.0,185,80
520000000.0,"Godean, Sleman",2.0,1.0,1.0,90,50
737000000.0,"Gondomanan, Yogyakarta",3.0,2.0,2.0,79,75
728000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,105,65
562000000.0,"Sleman, Sleman",2.0,1.0,1.0,92,53
743000000.0,"Jetis, Yogyakarta",3.0,2.0,2.0,81,75
728000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,105,65
